Age,Gender,Driving_Experience,Vehicle_Type,Previous_Accidents,Region,Annual_Mileage,Premium,Accident
66,1,49,1,0,1,10139.688359121545,412.86263778209366,0
63,0,43,0,0,1,20765.857817753706,518.8944180730289,1
66,1,49,3,0,0,11896.239451155556,567.041883957969,1
79,0,62,3,0,0,18975.774122525356,492.0007895216755,0
25,0,6,3,0,1,9433.068180352182,512.7002627330864,1
60,0,44,0,0,0,13616.996302372267,479.8822842596647,0
37,1,19,3,0,1,18704.324581284134,408.6895122164435,1
77,1,61,3,0,0,10771.379410232788,673.4008047786281,0
50,0,34,3,0,1,20113.63422678998,464.1422277238017,1
43,1,26,1,0,0,13198.572462093609,369.4348489120887,1
56,0,37,2,0,0,15600.455840623286,427.6932619703756,1
38,0,22,0,0,0,9986.687392341142,632.8746838884905,1
70,1,50,2,0,0,11148.191288803784,727.7128758759234,0
66,0,46,0,1,1,10779.288223833986,537.1706269392819,1
79,0,63,0,1,1,11955.13364990136,578.9734423853489,0
59,1,42,3,0,0,22731.015259239302,684.6464010643892,0
60,0,43,1,0,0,20603.94957299788,403.9055504194441,1
71,0,53,0,0,0,17258.997888443642,539.2339948430613,0
79,0,60,3,0,0,11706.908821301648,682.6662388640336,0
58,0,41,3,0,1,10789.605226956035,583.9241687821651,1
26,0,8,0,1,0,10151.928539911163,472.770149045779,0
41,0,21,2,0,0,13480.831312827508,536.1714903900479,1
54,0,34,0,0,0,16400.64607283743,686.2653193761324,1
66,1,46,0,0,0,18071.357788042656,515.1392250797852,0
58,1,42,0,0,0,15072.040832910454,407.6286615619809,0
34,0,15,0,0,0,17827.24060333934,561.1547028830726,1
41,0,23,0,0,0,19679.756524103213,409.6556788538956,1
38,1,19,0,0,0,13141.21966244636,426.57063993547365,0
68,1,52,3,0,1,20491.900702545056,453.4758693463039,0
76,1,58,1,0,0,10081.332383563862,498.1390216454547,0
56,1,38,2,1,0,17931.9095847928,415.4463126856792,1
72,1,55,2,0,0,15159.820456246933,541.0647613590467,0
58,0,39,0,0,0,15876.500270227625,465.2676443575002,1
56,1,37,3,0,1,13160.992657437937,581.8762178656145,0
30,1,13,2,1,0,21236.605442037755,504.090926550962,1
28,1,8,0,0,1,11978.818571182368,484.59707515495006,1
63,0,47,0,0,1,21937.291134251573,488.5603448056901,1
36,0,17,2,0,1,21970.16033134615,645.9887810914074,1
28,0,11,2,0,1,17255.560438214095,588.2442042541481,0
30,0,12,2,0,0,13435.816913405939,357.12140734592487,1
80,0,63,0,0,1,10811.133021234946,450.0660402479351,0
63,0,43,0,0,1,5028.138516324165,509.6367300629172,0
62,1,46,1,0,0,17699.39059352186,282.3816859079981,1
18,0,0,1,0,1,9442.524751615256,542.8790029632122,1
57,0,39,0,0,1,10142.583886455957,415.1474130725108,1
61,1,43,0,0,1,17755.039159168038,426.5200368025429,1
36,0,18,1,0,1,12850.57499716294,429.81044447974637,1
29,1,11,2,0,0,16087.9979069799,625.8947597291979,1
25,1,8,0,0,1,17302.91330791885,560.9195215175536,1
25,0,7,1,0,0,23023.50075769615,454.9408452902042,1
78,1,60,2,0,0,15992.868358967015,443.7682183785349,0
70,1,53,3,0,0,12251.926732465983,516.4745225016756,0
62,1,44,0,0,1,14624.608782983705,659.562982076248,1
29,1,9,0,0,1,12110.656952400956,474.30642693221836,0
78,0,58,3,0,0,24398.772919257768,313.70290793808095,0
65,1,46,0,1,0,16861.16797240456,516.8253330036579,1
50,0,30,2,0,0,17923.338395751234,527.3108231287688,1
62,1,46,1,0,0,21762.50954614942,536.9186491167794,0
43,1,27,0,0,0,10761.751538529319,496.2123444865092,1
56,1,40,1,0,0,7867.556470685671,513.6496782835937,0
45,0,28,1,0,1,14886.296103141272,401.960699862572,1
75,0,55,1,1,1,7881.605888932619,609.0966343852191,0
22,0,6,0,0,1,12944.47205200367,447.6274654715469,1
25,1,6,3,1,0,5000.0,474.22103805008885,1
42,1,25,1,0,1,8241.589822120373,539.3307608567367,1
44,1,25,1,0,0,21114.650123090167,521.1925426668732,1
63,1,43,2,0,0,17023.184389881208,657.630305446259,0
40,0,22,1,0,1,23988.257410031816,630.950921605209,0
47,1,28,2,1,0,14844.309651653446,450.66945725444987,0
62,0,44,3,0,1,14652.33896478315,697.8168548243892,1
64,1,47,0,0,1,16077.373077643317,594.9337261967069,1
40,0,21,1,0,1,30000.0,513.0050948021271,0
66,0,47,3,0,0,20263.023683761436,433.71042387957925,1
64,1,47,0,0,0,10796.97692980928,493.55124019738645,1
37,1,20,0,0,0,17036.710750135175,308.3494873927198,1
35,0,19,3,0,1,15762.828582646767,554.3167606611562,0
35,1,15,2,1,0,18604.52511676333,368.0989474460142,1
19,1,0,3,1,1,24366.100066386534,548.8070597374294,1
21,0,2,0,0,0,17938.877924552533,452.0963082217626,0
47,0,30,0,0,1,13146.203284257335,512.7581795678788,1
50,0,33,0,2,1,24321.744594488737,438.4027222370426,1
80,0,60,1,1,0,8470.633502449491,427.82526625868917,0
53,1,36,1,0,0,13644.203338707612,573.417710718315,1
35,0,17,0,0,1,19507.292794895242,437.4643310088448,1
54,0,36,0,0,1,11047.486420790416,409.8093533819639,1
36,0,18,1,1,0,14741.123786159067,394.9956482434742,1
64,1,46,1,0,1,11493.383291092354,585.491580248919,0
45,0,25,0,0,0,14808.302423594068,388.0660897378982,1
57,1,38,3,0,0,11502.005126559246,500.54200850185805,1
37,0,19,0,0,1,15395.223864476888,721.2529177923591,1
66,0,49,2,0,0,13351.88738407014,431.1657911640254,0
50,1,32,2,0,1,21636.20635903539,421.87442811425524,0
29,0,9,1,0,0,16927.498078768655,608.6579583052957,0
75,0,58,0,0,1,18690.648955296234,381.304621429797,1
68,1,50,0,0,0,15721.551031810892,608.5046255908163,1
32,0,13,2,1,0,12827.890720562096,461.9022578137716,1
58,0,41,0,0,1,16674.003196741396,590.2889815519856,1
56,0,39,2,0,0,16013.964033094442,543.8487616631804,0
19,0,0,3,0,1,5000.0,557.4721812817387,1
80,1,63,3,0,1,15167.765295734316,455.7240966870238,0
46,0,28,1,0,1,18359.80832283113,460.8055564936112,1
58,1,41,2,0,1,11419.504580774123,447.8697274602959,1
27,0,9,3,0,1,19337.602473849616,632.8985410575226,1
19,1,0,0,1,0,16777.958453134484,500.58452543332817,1
68,0,52,0,0,0,13016.094066303047,694.876129992326,1
28,1,9,0,1,0,17709.516767748013,523.1565730311416,0
30,0,12,0,0,0,13157.03990505633,481.52812242242055,1
27,1,7,2,0,0,16383.990696525869,478.3767431979618,0
31,1,12,1,0,0,13700.391945664527,430.2841913632258,1
35,0,15,2,1,0,17745.026255572327,522.4287815994758,1
68,1,48,2,0,1,21734.1237013275,491.15525495163,0
71,0,53,1,1,1,12819.405253898829,438.57352722158674,0
26,0,8,1,0,1,19511.134159250912,494.086054291605,1
74,0,58,0,0,0,13505.18866891405,449.9554148047301,1
56,0,39,2,0,1,13544.387316463184,528.6968844072323,1
45,0,26,1,0,0,13023.677667756832,571.5093662184072,1
20,1,2,1,0,0,6559.966477029753,437.254379672514,1
37,0,18,0,0,0,17501.781594344553,454.30326244555823,1
23,0,3,3,0,1,16420.232556092014,409.5993543762413,1
44,0,27,3,0,1,15814.751972022814,613.3901568932909,1
70,0,54,1,0,1,22772.602034830896,322.51160147802466,0
19,0,0,1,0,0,23323.105650547514,434.1551977410067,1
46,0,29,2,0,0,21539.74030723924,570.9190163898743,0
55,1,39,0,1,0,13823.358009425194,436.8787542128544,1
20,1,1,0,0,0,13569.73790423413,433.2199861105005,1
33,0,16,1,0,1,9909.213248962773,567.2360808414705,0
47,1,29,0,0,1,15309.183845421665,273.2411266846823,1
57,0,38,1,1,1,15041.266856062655,502.91290832089146,0
19,0,2,1,0,1,17692.2244785613,444.98444574560506,1
34,0,18,0,1,0,9655.767963205926,447.0159890696949,1
58,0,41,0,0,0,13128.693754333786,606.7348312954659,0
79,0,61,0,0,1,6525.272062883119,497.9484166866308,0
29,1,10,0,1,0,11419.806349323107,384.5899674866797,0
52,1,33,1,0,0,19463.17280567446,352.0563140305549,0
60,1,41,1,0,1,9492.875324236524,493.9445382836445,1
18,1,0,3,0,1,23719.890842605786,362.27608918972066,0
72,0,56,0,0,0,20044.51240193555,620.6197225803702,1
62,1,43,2,0,1,17506.20575911482,389.6151222650276,1
32,0,16,0,0,1,21667.68065054985,498.77138391642757,0
43,1,26,1,0,1,14394.83116770508,305.47869410904093,1
54,1,38,1,0,1,11312.377594735337,310.46757712909243,0
38,1,22,1,0,1,14520.288380347803,479.03815059733313,1
79,1,60,2,0,1,6405.773763805502,819.8980209678031,1
66,0,46,0,0,1,20953.69048748324,443.79918972638376,1
80,1,60,0,0,1,13255.557110105892,569.0582993633192,1
48,1,30,2,0,1,11223.966145208746,450.66005375884345,1
42,0,24,0,0,0,11802.27521329905,601.6843811591156,1
40,0,20,0,0,1,15082.882190941556,490.8308487176369,1
41,1,24,0,0,1,15598.115103975599,375.3544891078957,0
74,0,55,0,0,1,14269.479717420832,475.06277858074867,1
55,0,36,1,0,0,14247.251942762221,321.8625077491596,1
45,0,28,1,0,1,17748.79675834008,411.1289920845725,1
38,1,21,0,0,1,9506.621234387447,538.1479876874686,1
71,0,51,0,1,0,16125.95710609644,434.53496278786736,1
60,1,42,2,1,0,13410.685538708678,456.46960156629166,1
35,1,18,2,0,1,5010.060136412107,593.8657973933317,1
53,1,35,3,0,0,9583.483817106055,449.84638475025105,1
52,1,36,3,0,0,11040.09570800703,551.2269981073056,1
62,0,43,3,0,0,23351.96552553933,440.41822838793075,0
72,1,52,2,0,0,17262.52027617614,591.65802786123,0
26,0,7,1,1,0,16354.947104343053,630.9552436916651,1
70,1,50,0,0,1,12565.141174799552,303.20434794864605,0
55,0,39,1,0,0,12438.257097883543,401.5022587915113,1
75,1,56,0,1,1,9085.601079346365,476.452324279282,0
47,0,31,2,1,1,13367.953335166401,431.5344774379687,0
77,1,57,1,0,1,21878.046844761,585.7722145361926,1
61,1,44,1,0,0,8409.41335215869,521.9362006076827,0
51,0,32,0,0,1,12067.860141931586,405.4271931445476,0
49,1,33,1,0,0,19630.935324478087,641.7547782647301,0
20,1,1,0,0,1,19617.372376105777,639.8893107997894,0
20,1,1,0,0,1,11397.297378500116,366.9345258536729,1
45,0,26,0,0,1,20818.100438156955,439.438015736612,0
61,1,43,0,0,0,12826.515214485727,583.4388767226425,0
32,1,16,1,0,1,9253.70209037839,592.8822011950152,1
58,0,42,1,0,0,22491.559955031582,640.3759321545646,1
80,0,61,2,0,0,15459.803406796495,747.1992035575437,0
40,0,23,1,0,0,14160.692690908443,541.8025135590988,0
57,0,38,0,0,1,15874.148673863017,627.6657072753721,1
28,0,10,3,0,1,10150.379020445756,767.096032577636,1
65,1,45,1,0,1,12190.482062089792,498.54146447654006,0
49,1,31,1,0,1,22184.509146665667,421.5891094190999,1
75,1,58,1,0,0,24295.663303357003,525.4903367073567,1
76,0,57,2,0,1,9434.149439974364,659.3229563000491,0
74,1,58,0,0,0,13053.207136743196,681.3180951912765,1
71,0,52,0,0,0,15021.941308762362,514.6565660525645,0
53,0,36,2,1,1,16003.469326297363,483.48838296263176,0
77,1,61,0,0,1,10248.07174061508,372.5670132481,0
50,0,32,2,0,0,18252.202516261066,507.98301949903765,1
41,0,21,1,0,0,18629.945021790685,382.1474132179663,0
56,1,36,1,0,1,19251.55891665392,402.7973054834779,1
51,0,32,2,0,1,18762.32079534003,523.6223216914814,1
73,0,55,0,0,1,15406.163202746638,372.2540561823781,1
45,1,28,2,0,0,19952.77931290071,535.5346715984923,1
54,0,34,3,0,0,17720.33131439107,594.8955828581595,1
24,0,6,1,0,1,7580.6244136166,394.69837583277547,0
21,1,2,3,0,0,7615.786052078117,441.0982457952896,1
54,1,38,0,0,0,16542.873797094868,355.3479490466633,0
73,1,54,2,0,0,21429.09238481398,559.3640757957075,0
18,1,0,0,0,0,17230.227280281684,351.2319277195839,1
18,0,0,0,0,1,17941.57848785804,569.9578310080582,1
64,0,44,0,0,0,9704.553017099446,528.9807965976947,1
37,1,19,0,0,1,15336.715099221949,715.8841286631402,1
36,0,20,0,0,1,20710.532986493796,667.2044771342107,1
46,0,28,3,0,0,17229.057526707333,381.2858211132833,1
27,1,10,2,0,1,15523.211609243297,682.508063095762,1
77,1,58,0,0,1,17970.627120374207,446.5295855384943,0
35,0,15,0,0,1,16132.706285548898,419.3159197598797,1
45,1,29,2,0,0,20872.69199129942,449.2137342800499,1
52,1,33,0,0,1,16128.937739789046,471.1917299933344,1
60,1,42,0,0,0,14846.262245095471,715.9143926078434,1
64,0,47,1,0,1,9763.190018193949,218.48171679874702,1
48,1,30,1,0,1,21071.959219117263,685.2246600320688,1
44,0,25,0,0,1,10297.904864732332,582.9498578683354,1
79,0,63,2,1,1,16187.391812131928,516.7808021685163,0
28,0,8,1,0,0,19004.780322100276,440.11770549219574,1
66,1,47,0,0,1,23946.679143166417,490.74059129392384,1
66,1,50,3,0,1,16133.147101862036,585.1302525354685,1
55,1,36,1,0,1,21956.461064378214,596.1984626021195,1
22,1,5,0,0,0,15136.931940360757,416.8592105957958,1
25,1,7,0,0,0,12197.865888917262,577.3489286037126,0
51,0,31,0,0,1,28832.108197577745,441.1880286868194,1
65,0,49,1,0,1,8909.56711944038,482.3900780982426,1
69,0,49,0,0,1,29606.62186457801,631.252363237556,1
73,1,53,1,0,1,23141.834601398295,579.3620165702293,0
29,0,9,0,0,0,12125.987795506182,338.1257289487188,0
55,0,39,1,0,0,18249.240265276894,513.4942835752279,1
18,1,2,2,0,0,8011.228956754444,541.9370414194398,1
48,1,28,1,0,1,17965.161510142916,514.8748398200225,1
21,0,3,1,0,1,16610.497539153257,248.30095930790046,0
66,0,47,3,0,1,19332.37085927509,364.53685278137027,1
62,1,42,1,0,1,12980.109951414226,322.6549609448091,1
67,1,50,0,0,0,15795.122706944989,436.5866225409806,0
22,1,2,1,0,0,17381.373361889655,513.7879276999142,0
47,1,31,2,0,0,12557.68455466524,447.78468550255104,0
73,0,54,0,0,1,22030.476760009442,437.90204133333316,0
41,0,24,0,0,1,15650.692639796289,325.8930184912165,1
76,1,57,1,0,1,16721.869860562136,375.1194196507852,1
20,0,1,1,0,1,10836.110611153248,404.44700487523653,0
28,0,11,2,0,1,6743.292522890006,588.1664959215913,1
62,1,42,0,0,0,8268.295991021525,543.1128322452478,0
21,0,1,0,0,1,17981.57244114185,578.3950961455259,1
43,0,23,3,0,1,11048.546012851668,546.194078036544,1
44,0,26,0,1,0,18644.38854854733,582.2304739948227,1
63,1,43,0,0,0,23273.707730592745,363.404452979746,1
71,1,54,1,0,1,18854.882597992335,633.6198175404725,1
60,0,42,2,0,0,17131.553216967186,604.804524543805,0
44,1,24,2,1,1,18278.411377372206,462.6129176625906,1
59,1,41,3,1,1,20520.118087332296,596.998062892513,0
68,1,51,0,0,0,16558.595780613676,621.5825412140813,1
67,0,47,0,0,1,18318.47479209939,494.7014309793877,0
23,0,7,0,0,1,12172.921938396752,553.7215598042437,1
76,1,59,2,0,1,10118.93853015922,448.0854687908038,1
78,0,59,1,0,0,12471.033858986779,631.9939235827243,0
32,0,13,0,0,0,13368.213053421909,454.7888221486535,1
70,0,53,2,0,0,13164.174545037386,531.3832537729629,1
47,0,28,0,0,0,20733.212637621968,495.6968171262732,1
59,0,42,1,1,1,5000.0,441.7472753981669,0
54,1,38,2,0,0,13931.338757392186,329.52907940450575,1
75,0,58,0,0,1,18716.402483998132,588.617011495321,1
78,0,58,0,0,0,18533.815649489923,496.45504532264715,1
54,0,34,0,0,0,10905.336371676676,683.1727995185795,0
59,1,41,0,0,1,23693.589084810315,621.6720447700378,1
77,1,58,0,0,0,8081.236143972888,620.2420317462467,1
54,1,35,1,0,0,13250.16432947721,573.3400744873186,1
52,0,35,0,0,1,13450.85758156784,575.423958501131,0
40,1,21,3,0,0,13400.749173186821,515.6430867804472,1
23,1,3,0,0,1,21798.502115889343,582.4515684954373,1
21,1,5,0,0,0,15079.81511516008,455.20860043908414,1
35,1,18,0,0,1,16598.87737529023,255.8055506912958,1
77,0,58,2,0,0,19396.586457443816,570.7725820912002,0
26,1,6,1,0,1,11802.091329403756,573.0139608948328,0
66,1,48,2,0,0,14226.350188976747,367.84110605692143,1
46,0,27,2,0,1,23380.339632349504,551.3722515990044,1
30,0,14,3,0,0,16891.21465389041,549.824056563826,0
76,1,60,2,0,0,9525.114998007919,607.9049836109983,0
64,0,45,0,0,0,10718.206744558338,489.4310833329553,1
79,1,60,2,0,1,19459.66434013792,347.79774089765954,1
69,0,49,3,0,1,9352.62923833019,451.6018032360275,1
34,0,15,3,0,0,12635.04954735354,451.24095096853597,1
62,1,44,0,0,0,16016.510983711512,488.27338423992103,1
49,0,29,1,0,0,15068.107533013525,512.211688423663,0
65,1,48,0,1,0,22416.087965514635,476.2691951957445,0
39,0,21,0,0,0,5000.0,539.6065471107366,1
21,1,1,2,0,0,17409.735862659014,390.1827978584504,1
22,0,2,3,0,0,13587.085604816066,535.9840829600505,0
54,0,38,1,0,0,21585.041042022196,424.10550466953754,1
58,0,38,2,0,0,13821.86439234971,479.8562920919712,1
66,0,48,0,0,0,13966.75368953322,317.11407643578957,0
30,0,11,0,0,1,14979.617068575673,594.3703081222841,1
51,1,33,1,0,1,11694.296737719296,469.38784398166956,1
62,0,45,0,0,0,12045.436639955262,533.8800489848793,1
39,1,19,2,0,0,14255.221503111521,417.88296546957014,1
70,1,50,0,0,0,23224.862157227093,444.02172101455335,0
76,1,56,1,0,1,12543.250746445376,403.3946459127152,1
40,0,20,1,0,1,11562.513122979719,515.8804315788011,0
68,1,52,0,0,0,12999.259468045386,557.5258904923235,1
20,0,4,3,0,0,15016.980179462353,399.8822311612356,1
59,1,40,1,0,0,23962.222871319966,513.9920747804872,0
51,1,31,1,0,1,11181.073631172283,475.51104686441613,1
49,1,32,2,0,1,27495.464746539434,519.4121224294354,0
62,1,43,0,1,1,17261.49676233843,410.1551269603872,1
68,1,48,2,0,1,9998.369322174414,546.5020700572863,0
75,0,59,0,0,0,12263.724458306388,472.11536769493216,0
66,1,49,0,0,0,5317.751224049025,486.1578982442389,1
38,1,19,3,0,0,15533.409525891433,734.0528848576138,0
63,0,46,2,0,0,20257.676328445297,323.80437818821605,1
80,0,60,0,0,0,15155.444901488314,554.0249980359753,1
61,0,43,1,0,1,19014.036992837733,543.5245133923945,1
38,1,21,3,0,0,17142.43640595116,563.0540593336701,0
61,1,44,0,0,0,21050.67244253221,558.5702542553954,0
28,1,12,0,0,1,10101.310664416771,519.3270138247203,1
56,1,36,1,0,0,19414.411077043995,540.8385202536624,0
21,1,4,0,0,0,24433.8797119421,768.5781600910657,0
68,1,48,0,0,0,27826.495578320748,482.76819210987935,0
18,0,2,2,0,1,22101.630879541517,481.7316472827745,0
45,0,25,0,1,0,15857.357050328941,393.29890174308565,1
80,1,64,2,0,1,10173.63390589082,417.5043402193814,1
41,1,25,1,0,1,10916.885105730242,522.3591692731218,1
78,1,59,1,0,1,14134.125038557722,536.8980379246568,0
52,1,32,1,0,1,24299.611937601585,488.730565559149,0
30,1,12,1,1,0,12348.151462729593,565.2443893819411,0
64,0,45,0,0,1,15897.986154131848,459.9147829855207,1
51,0,35,0,0,0,19703.81888506437,748.5260179006441,0
28,1,10,2,0,1,5000.0,515.2685404804005,1
53,0,36,0,0,0,9682.937395241419,567.3885946259146,1
68,1,51,0,0,0,24765.856012067477,516.1531220766519,0
78,1,59,3,0,0,20214.512242228502,439.7730779930469,1
34,1,16,3,0,0,20248.222700995248,449.2837185756069,1
52,0,32,0,0,0,10302.527778629501,385.325313470422,1
77,0,59,0,0,0,22257.507929850533,327.76191000372876,1
35,1,16,2,0,0,10915.292453502974,594.980340076338,1
57,0,37,2,0,0,15457.739284709043,439.07555447344845,1
39,0,19,0,0,0,18473.462168442074,493.57625453885635,1
74,1,57,0,0,0,19164.432875504564,653.275777801898,0
41,0,23,2,0,1,17467.73984342571,616.8933559062987,1
75,0,55,3,0,0,13995.352693941406,514.9938299618991,1
36,1,17,2,0,0,5762.079177501753,478.93260410698,1
54,1,37,0,0,0,15411.764025345694,484.65957093117675,1
56,0,36,1,0,1,5000.0,720.2499692377373,1
38,1,20,1,0,1,17837.896650923973,517.2390765444811,1
25,0,8,0,0,0,10106.699103624534,799.1906882728437,1
45,1,27,0,0,0,14202.355767468767,369.9373740855037,1
22,1,4,0,0,1,12442.336724757577,504.6950930342073,1
34,1,16,1,0,0,17830.061534616147,616.5767621308091,1
54,1,37,1,0,0,11049.481396247484,608.0099058582175,1
53,0,33,2,0,1,16281.058550638409,563.1594659906219,0
71,1,55,2,0,1,15922.743520661279,438.9687221797599,1
36,1,16,3,0,0,15328.85026814783,368.6968816578048,0
80,1,63,2,0,0,16963.378179118543,482.11885720857043,1
44,0,28,0,0,0,8987.565475668753,604.3256134441541,0
70,0,54,0,1,1,9170.55569861897,670.0022699550676,0
51,1,35,1,0,0,22167.378596328665,511.084622790886,1
28,1,9,0,0,0,7300.637036425475,490.1881768559255,1
71,1,54,3,0,1,25831.739074698075,520.8776291304296,1
62,1,43,0,0,0,14311.185985728722,522.0132504122771,1
64,1,48,0,0,0,10747.603075885014,618.6627213767059,1
29,1,10,1,1,0,19305.742712323976,463.16371670665694,0
71,0,52,1,0,0,12188.833074643342,488.1719896961537,0
38,1,21,1,0,1,16690.984104065377,546.2008452013238,1
71,1,53,1,0,1,21215.407492611877,436.7768294315975,0
28,1,9,0,0,1,18566.276030531953,408.0625220055693,1
56,1,37,0,1,0,17132.467228411133,640.3577308659357,1
45,1,29,3,0,0,18273.157175378834,497.6019745395474,0
22,1,6,0,0,0,15200.369886241288,589.0654394085265,1
34,0,18,0,0,0,19055.473238442595,569.0277796034806,0
73,0,53,1,0,1,9636.10836952418,362.4642009805349,1
37,0,18,0,0,0,22295.580224538164,434.75019648072697,1
58,0,42,1,0,0,14218.967224147127,506.3794336040622,0
63,0,46,1,0,0,15885.909147170813,475.94154375470356,1
75,0,55,2,0,1,13432.244796790314,524.4794843249879,0
29,1,11,2,0,0,18030.554189739792,518.5598048501604,1
23,1,4,0,0,0,20270.617992412408,578.5608381375525,1
34,1,15,1,0,0,10039.65233318165,495.6347708899108,1
68,1,51,0,0,0,14653.586802907175,506.9448562987956,1
36,1,18,0,0,0,15849.277127088371,356.26041400234885,1
43,1,25,1,0,1,17181.616984566244,439.8874233429266,0
65,0,45,0,0,0,13542.2044019353,444.83870592884324,1
61,1,42,1,0,0,12840.208062836682,455.5957804147396,1
61,0,45,2,0,0,19430.510917653603,462.8945669333223,0
69,0,52,2,0,0,17543.18953834439,559.9970043467106,1
49,1,32,2,0,0,16077.323638910171,677.2073412022897,1
23,1,6,0,0,1,21247.026436587443,365.01799940940055,1
80,1,63,0,0,0,8311.361775867033,479.97441258697535,1
72,1,56,0,0,1,18992.263430672767,413.39502335150934,1
75,1,59,0,0,1,16868.138098122257,366.160365226953,0
53,1,33,0,0,0,7725.399492133463,447.2161433970999,1
55,1,36,0,0,0,20831.635908703094,394.74261263294943,0
28,0,12,1,0,1,17949.316421965235,523.2597792276312,1
50,1,30,2,0,0,18616.70905196953,483.73834497891363,0
79,1,61,2,1,1,13481.7211138511,470.1538107613594,0
41,0,22,1,0,1,18812.94663255549,530.784980248201,1
40,1,24,1,0,0,11345.303189648494,356.8225222867313,1
32,1,14,1,0,0,8272.910477764082,398.7169570529423,0
44,0,24,1,0,1,14934.723352564053,535.5084645896337,1
